popularity,genres,sub-genres,explicit,followers,danceability,energy,key,loudness,mode,instrumentalness,liveness,tempo,duration_ms,time_signature,mood
73,64,120,0,25922667,0.649,0.815,3,-3.796,0,0,0,126.03,230747,4,1
73,154,156,0,110635382,0.642,0.289,9,-9.918,1,0,0,84.996,258373,4,0
73,51,30,0,6213746,0.7,0.598,2,-7.783,1,0,0,160.041,228453,4,1
72,48,20,0,9677454,0.578,0.926,6,-3.689,0,0,0,149.976,220707,4,1
72,60,27,0,3692367,0.692,0.809,2,-5.935,1,0,0,104.023,263387,4,1
72,106,108,1,13295066,0.364,0.752,2,-5.429,1,0,0,79.119,248587,4,1
71,64,120,0,47107712,0.794,0.711,8,-5.124,0,0,0,174.915,189109,4,1
71,153,120,1,15265256,0.634,0.69,6,-7.804,1,0,0,94.988,253307,4,1
71,64,102,0,3541576,0.349,0.348,3,-6.142,1,0,0,74.541,246587,4,0
72,154,156,0,110635382,0.592,0.637,11,-8.48,1,0,0,159.701,185093,4,1
71,64,96,0,9899665,0.595,0.912,10,-3.428,0,0,0,128.024,234453,4,1
71,64,135,1,18930345,0.767,0.677,11,-6.128,0,0,0,146.155,222587,4,1
71,60,27,0,5932794,0.68,0.741,2,-5.055,1,0,0,127.024,229400,4,1
70,152,120,0,42767408,0.425,0.732,9,-6.883,1,0,0,117.98,240796,4,0
70,64,31,0,582867,0.686,0.783,4,-4.977,1,0,0,99.978,200467,4,1
70,64,120,0,7528838,0.736,0.817,8,-4.9,1,0,0,119.95,204760,4,1
70,96,60,1,9244105,0.594,0.946,3,-4.521,1,0,0,155.826,283733,4,0
70,154,163,0,3685801,0.379,0.29,4,-8.485,1,0,0,166.467,201080,4,0
70,94,55,0,2204359,0.526,0.712,11,-6.525,0,0,0,105.009,241440,4,0
69,64,45,0,494403,0.668,0.857,7,-2.944,0,0,0,131.959,215693,4,1
69,8,22,1,1840528,0.591,0.889,7,-3.839,1,0,0,143.067,239613,4,1
69,64,135,1,18930345,0.705,0.882,11,-3.201,0,0,0,130.0,241667,4,1
68,64,43,0,11768818,0.668,0.718,1,-4.736,0,0,0,91.993,192200,4,0
68,106,96,1,9414464,0.413,0.807,11,-3.499,0,0,0,149.33,296147,4,0
68,14,30,0,25686269,0.587,0.828,11,-5.108,1,0,0,123.907,260253,4,0
68,107,163,0,129300,0.392,0.839,7,-1.921,1,0,0,168.001,238693,4,0
68,64,120,0,34011219,0.546,0.649,6,-4.056,1,0,0,99.05,253747,4,0
68,96,60,0,9434256,0.813,0.732,7,-5.636,1,0,0,130.02,195987,4,1
68,64,120,0,25922667,0.62,0.869,1,-5.252,1,0,0,151.684,229573,4,1
67,72,60,1,1613707,0.676,0.695,0,-8.327,1,0,0,90.268,303813,4,0
67,16,26,0,10379380,0.551,0.893,7,-2.628,1,0,0,125.083,219987,4,1
67,64,120,1,14799769,0.565,0.646,7,-4.749,1,0,0,91.973,213413,4,0
67,64,120,0,7528838,0.753,0.729,11,-3.862,0,0,0,120.013,219973,4,1
66,15,30,0,1140299,0.664,0.845,4,-6.115,0,0,0,96.005,211253,4,0
66,60,27,0,1563353,0.606,0.497,4,-6.611,1,0,0,130.739,222773,4,0
66,64,120,0,12056889,0.696,0.546,5,-6.55,1,0,0,130.002,210267,4,1
66,9,18,0,6198641,0.446,0.9,10,-3.541,0,0,0,187.961,190787,4,1
66,106,108,0,13295066,0.644,0.661,11,-6.093,1,0,0,153.992,240307,4,0
65,64,43,0,3672678,0.507,0.665,0,-7.598,1,0,0,126.879,213338,4,0
65,31,30,1,25719572,0.664,0.872,3,-3.117,1,0,0,129.873,210093,4,1
65,12,57,1,19377055,0.683,0.734,4,-4.523,0,0,0,106.254,282400,4,1
64,64,70,0,1877709,0.666,0.87,11,-5.004,0,0,0,160.014,243920,4,1
64,64,102,0,1537491,0.537,0.611,0,-6.427,1,0,0,105.955,229303,4,0
64,64,45,0,370676,0.72,0.925,4,-4.165,0,0,0,127.004,195105,4,1
64,64,120,0,12056889,0.693,0.705,8,-5.747,1,0,0,131.951,237947,4,0
64,14,30,0,25686269,0.581,0.772,9,-6.544,1,0,0,127.952,320587,4,0
63,125,95,1,11124032,0.648,0.89,0,-3.982,0,0,0,125.953,232213,4,0
63,64,120,0,4178314,0.707,0.861,7,-4.225,1,0,0,130.021,199480,4,1
62,60,27,0,3722837,0.593,0.639,1,-5.826,1,0,0,142.881,218840,4,0
63,31,30,0,25719572,0.608,0.614,2,-3.727,1,0,0,127.885,208133,4,0
62,16,30,0,3376877,0.744,0.672,9,-5.589,0,0,0,140.889,230560,4,0
62,23,120,0,6264509,0.527,0.804,10,-4.168,1,0,0,107.486,277720,4,0
62,60,27,0,6965539,0.481,0.849,4,-5.131,1,0,0,205.57,210720,4,1
62,64,120,0,11002846,0.638,0.831,5,-3.944,1,0,0,175.038,223053,4,1
62,64,43,0,11768818,0.671,0.808,2,-4.861,0,0,0,121.956,206080,4,1
62,64,43,0,23266323,0.779,0.963,2,-2.125,0,0,0,127.941,222187,4,1
61,14,30,0,1802259,0.785,0.7,9,-5.81,0,0,0,122.031,279636,4,0
61,64,69,0,311450,0.578,0.857,4,-3.78,0,0,0,126.979,195467,4,0
61,64,68,1,10958679,0.523,0.805,3,-5.473,1,0,0,125.358,227773,5,1
60,64,120,0,3290579,0.843,0.881,9,-3.951,1,0,0,110.621,202267,4,1
59,66,40,0,660521,0.45,0.846,9,-4.712,0,0,0,140.042,233667,4,0
59,143,163,0,51250,0.597,0.115,9,-9.217,1,0,0,111.202,197577,4,0
59,112,120,1,2709490,0.54,0.856,0,-3.966,0,0,0,153.071,274600,4,0
59,106,117,1,8732655,0.636,0.901,1,-7.094,0,0,0,162.994,165908,4,1
58,64,155,0,345310,0.753,0.88,4,-4.689,0,0,0,115.057,186851,4,1
57,81,76,0,3384074,0.374,0.304,1,-14.52,1,0,0,147.969,336613,4,0
57,31,30,0,25719572,0.675,0.601,11,-4.733,0,0,0,127.938,201040,4,1
56,64,45,0,2300139,0.66,0.797,5,-6.096,0,0,0,110.955,197440,4,1
56,167,163,0,466435,0.603,0.745,4,-5.79,1,0,0,81.981,228000,4,1
55,64,135,0,18930345,0.415,0.775,5,-6.366,0,0,0,127.898,225881,4,1
85,64,120,0,47107712,0.726,0.698,5,-4.165,1,0,0,143.994,233478,4,1
72,48,30,0,5192997,0.783,0.58,7,-6.548,1,0,0,120.021,193400,4,1
72,23,94,0,3512919,0.378,0.638,10,-5.576,1,0,0,184.086,250627,4,1
75,22,120,0,53901957,0.564,0.71,11,-4.92,0,0,0,91.972,225147,4,0
83,34,120,0,30139275,0.726,0.787,4,-2.494,1,0,0,124.99,199987,4,1
83,80,68,1,8234325,0.789,0.858,1,-5.542,1,0,0,140.022,219333,4,1
83,106,91,1,10795872,0.913,0.603,8,-4.892,1,0,0,123.061,234093,4,0
82,152,120,0,42767408,0.449,0.585,5,-6.761,1,0,0,139.631,278719,4,0
80,64,43,0,3672678,0.612,0.84,11,-3.145,0,0,0,129.042,212862,4,0
79,64,43,0,22682798,0.584,0.889,1,-5.941,0,1,0,126.04,199907,4,0
80,22,120,0,53901957,0.735,0.766,1,-4.485,1,0,0,127.985,215227,4,1
79,64,43,0,23266323,0.707,0.924,7,-2.842,1,0,0,127.937,206413,4,1
79,64,102,0,3541576,0.421,0.407,10,-7.445,1,0,0,139.028,285120,3,0
77,112,97,1,1219344,0.471,0.924,8,-3.906,1,0,0,154.961,177280,4,1
77,64,120,0,14799769,0.674,0.628,2,-7.079,1,0,0,103.998,247907,4,1
77,106,91,0,10795872,0.721,0.339,0,-11.195,1,0,0,129.83,200747,4,0
77,36,120,0,47145453,0.346,0.552,0,-6.864,0,0,0,75.881,286480,4,0
77,154,163,0,70367974,0.622,0.469,3,-6.798,0,0,0,77.019,219720,4,1
77,64,43,0,8809849,0.608,0.86,5,-5.324,0,0,0,127.075,232947,4,0
77,64,102,0,4247850,0.765,0.837,1,-3.113,0,0,0,122.028,195973,4,1
76,64,120,0,7528838,0.711,0.7,1,-4.805,0,0,0,128.001,211920,4,1
76,107,103,0,10540783,0.482,0.706,9,-5.762,1,0,0,92.513,224920,4,0
76,115,120,0,2329482,0.56,0.872,3,-4.269,1,0,0,126.05,205933,4,1
76,96,60,1,9434256,0.715,0.655,0,-6.425,1,0,0,95.078,207333,4,1
76,64,43,0,8809849,0.747,0.937,0,-5.746,1,0,0,103.976,224653,4,1
76,44,17,1,73357492,0.629,0.515,0,-10.358,0,0,0,121.845,277387,4,0
76,154,150,0,11374705,0.376,0.695,0,-4.782,0,0,0,169.533,209440,4,0
75,9,111,0,22971373,0.585,0.972,9,-4.45,0,0,0,110.006,230253,4,1
75,64,96,0,9899665,0.67,0.855,0,-3.035,0,0,0,120.05,227280,4,1
75,22,120,0,53901957,0.719,0.847,0,-6.34,0,0,0,127.963,242680,4,0
75,20,163,0,2345921,0.864,0.495,0,-7.036,1,0,0,129.062,244973,4,1
74,154,163,0,70367974,0.628,0.676,7,-5.911,1,0,0,85.984,193147,4,1
74,92,120,0,5065508,0.685,0.466,0,-9.074,1,0,0,79.936,163133,4,0
74,34,120,0,30139275,0.709,0.22,7,-11.856,1,0,0,110.076,219040,4,1
76,64,43,0,8809849,0.706,0.89,1,-4.444,0,0,0,128.011,248133,4,1
73,64,120,0,3290579,0.762,0.863,0,-3.689,0,0,0,106.012,185587,4,1
73,44,17,1,73357492,0.766,0.442,1,-8.558,1,0,0,201.8,181573,4,0
73,64,120,0,25922667,0.678,0.918,5,-4.63,1,0,0,130.028,216160,4,1
73,64,70,1,27706642,0.747,0.716,11,-2.457,0,0,0,125.008,210627,4,1
72,120,87,0,1615463,0.727,0.937,11,-2.871,0,0,0,132.067,219493,4,1
72,92,102,0,1054550,0.664,0.642,6,-5.961,1,0,0,118.002,209693,4,1
72,64,45,0,4468065,0.66,0.689,4,-2.671,0,0,0,127.98,221075,4,0
73,34,120,0,30139275,0.663,0.857,2,-2.16,1,0,0,126.039,200213,4,1
71,113,101,0,3135150,0.615,0.658,5,-7.299,1,0,0,150.093,227080,4,0
71,154,163,1,39991348,0.739,0.756,4,-4.828,1,0,0,110.028,231387,4,1
71,51,136,1,19599435,0.563,0.496,6,-9.381,0,0,0,139.993,329320,4,0
73,64,120,0,25922667,0.687,0.792,1,-4.023,0,0,0,133.962,227333,4,1
70,152,120,0,42767408,0.42,0.69,9,-6.221,0,0,0,85.014,239216,4,0
70,64,120,0,24516089,0.651,0.695,6,-3.218,1,0,0,123.008,205347,4,1
70,82,72,0,2101132,0.729,0.735,1,-5.455,1,0,0,121.986,255867,4,1
70,92,102,0,1054550,0.606,0.826,0,-6.04,1,0,0,121.04,210173,4,0
70,154,163,0,39991348,0.718,0.82,5,-3.453,0,0,0,92.998,219467,4,1
69,59,68,1,23326954,0.716,0.485,1,-7.745,1,0,0,74.132,313787,4,0
69,11,30,1,959842,0.846,0.772,11,-5.735,0,0,0,125.998,204957,4,1
69,49,30,1,695697,0.711,0.906,8,-2.671,1,0,0,125.916,157153,4,1
69,40,25,1,8135874,0.716,0.972,7,-2.302,1,0,0,110.026,215253,4,1
69,64,45,0,4468065,0.69,0.897,11,-4.696,0,0,0,140.05,221493,4,1
69,31,30,0,25719572,0.604,0.788,0,-3.673,0,0,0,126.06,245040,4,0
69,1,102,0,6992568,0.483,0.303,4,-10.058,1,0,0,133.406,240166,3,0
68,64,120,0,4543674,0.625,0.576,11,-5.693,0,0,0,179.063,193147,4,0
68,23,94,1,3512919,0.672,0.738,0,-7.045,1,0,0,107.938,277040,4,0
68,64,120,0,25922667,0.514,0.683,5,-5.099,1,0,0,159.814,220947,4,1
68,50,30,0,7784726,0.421,0.873,10,-4.343,1,0,0,84.786,202533,4,1
68,64,120,0,47107712,0.576,0.835,2,-6.826,1,0,0,150.017,257720,4,0
67,59,68,1,23326954,0.487,0.729,2,-6.815,1,0,0,91.048,350120,4,0
67,112,120,0,2709490,0.561,0.522,2,-5.857,1,0,0,83.962,271813,4,0
67,64,120,0,7825791,0.658,0.677,5,-6.628,1,0,0,124.91,251627,4,0
67,139,140,0,46525355,0.635,0.926,0,-5.589,1,0,0,100.048,189840,4,1
67,92,94,0,3464600,0.359,0.649,3,-7.06,1,0,0,111.709,278373,4,0
67,34,30,0,2605433,0.637,0.732,7,-6.209,0,0,0,128.108,198800,4,1
67,139,114,0,7411450,0.502,0.417,10,-7.665,1,0,0,180.301,281040,4,0
67,48,120,0,70765340,0.571,0.873,0,-3.382,0,0,0,139.691,229467,4,1
67,65,50,0,2633572,0.715,0.791,10,-6.63,1,0,0,116.043,201053,4,1
66,119,83,0,336449,0.826,0.668,3,-6.329,0,0,0,118.99,215187,4,1
66,64,102,0,4247850,0.591,0.935,6,-2.664,1,0,0,140.043,247947,4,1
66,8,22,0,1840528,0.517,0.811,5,-4.526,0,0,0,168.269,250320,4,0
66,36,120,0,47145453,0.612,0.749,0,-5.014,1,0,0,120.052,223267,4,1
66,64,120,1,14799769,0.597,0.919,7,-2.954,1,0,0,113.991,255587,4,1
66,14,120,0,22038678,0.39,0.252,6,-9.666,0,0,0,122.053,281947,4,0
66,14,16,0,1957645,0.697,0.529,2,-8.838,1,1,0,155.974,251267,4,0
66,64,43,0,394063,0.582,0.894,8,-6.298,1,0,0,125.946,192867,4,0
66,64,63,0,11254980,0.742,0.878,9,-3.127,0,0,0,114.965,221720,4,1
65,16,26,0,10379380,0.616,0.862,7,-5.18,0,0,0,127.992,234693,4,1
65,141,127,0,1259427,0.63,0.894,10,-4.592,1,0,0,142.051,218520,4,0
65,7,80,0,1239204,0.566,0.755,11,-5.526,1,0,0,101.006,264493,4,0
65,64,120,0,9604378,0.562,0.939,0,-4.282,1,0,0,116.044,221947,4,1
65,139,140,0,46525355,0.656,0.884,2,-4.748,1,0,0,105.009,237987,4,1
65,64,43,0,23266323,0.71,0.882,4,-2.932,0,0,0,128.016,232800,4,1
65,14,120,1,22038678,0.373,0.686,0,-5.52,1,0,0,93.763,289080,4,0
65,64,120,0,11002846,0.757,0.547,7,-4.573,1,0,0,126.977,231693,4,1
65,64,120,0,12323081,0.792,0.856,11,-5.236,0,0,0,127.988,237267,4,1
64,64,43,0,22682798,0.605,0.8,5,-6.235,0,0,0,128.074,211880,4,1
64,64,135,0,18930345,0.594,0.841,1,-5.792,1,0,0,129.925,227973,4,1
64,64,43,0,11765673,0.682,0.795,8,-6.17,0,0,0,120.008,210853,4,1
63,60,27,0,5672680,0.531,0.843,9,-2.569,0,0,0,136.991,240133,4,0
63,64,70,1,27706642,0.728,0.858,9,-3.686,1,0,0,125.055,205640,4,1
63,166,145,0,3240261,0.65,0.947,11,-5.326,1,0,1,96.035,170493,4,1
63,64,120,0,4178314,0.707,0.861,7,-4.225,1,0,0,130.021,199480,4,1
64,64,135,0,18930345,0.602,0.691,7,-5.197,0,0,0,127.967,222307,4,0
63,48,120,0,70765340,0.717,0.55,10,-6.019,0,0,0,96.979,171333,4,0
77,64,120,0,12741011,0.574,0.512,5,-6.664,0,0,0,76.899,484147,4,1
55,61,30,0,1925410,0.861,0.504,7,-7.707,1,0,0,120.0,263053,4,1
71,139,140,0,46525355,0.448,0.784,9,-3.686,1,0,0,136.245,186813,4,0
85,64,43,0,22682798,0.532,0.783,2,-5.697,1,0,0,124.08,247427,4,1
85,64,120,0,47107712,0.726,0.698,5,-4.165,1,0,0,143.994,233478,4,1
76,64,120,1,2610648,0.781,0.526,6,-6.986,0,0,0,94.993,235613,4,1
80,83,51,0,9276705,0.794,0.811,6,-8.966,0,0,0,116.047,248413,4,1
91,53,120,1,2978411,0.445,0.537,4,-8.532,0,0,0,122.769,244360,4,0
89,137,101,0,11980183,0.612,0.807,10,-2.81,1,0,0,124.053,240400,4,0
86,98,101,0,19058847,0.548,0.532,5,-7.596,1,0,0,85.03,272394,4,0
81,134,101,0,840339,0.655,0.819,0,-4.852,1,0,0,117.956,192790,5,1
81,154,163,0,20128769,0.53,0.422,5,-6.262,1,0,0,119.964,221360,4,0
87,64,120,0,47107712,0.612,0.28,0,-8.648,1,0,0,72.795,213827,4,0
80,64,120,0,2610648,0.641,0.922,2,-4.457,1,0,0,146.078,258343,4,1
80,64,120,0,14799769,0.778,0.547,2,-7.273,1,0,0,95.002,242733,4,0
86,98,101,0,19058847,0.691,0.631,2,-6.478,1,0,0,92.004,161124,4,1
79,116,120,0,2832722,0.188,0.411,0,-9.733,1,0,0,187.376,305747,3,0
79,106,108,1,13295066,0.669,0.634,11,-6.476,1,0,0,124.906,255053,4,0
79,64,120,1,47107712,0.874,0.692,5,-5.28,0,0,0,116.017,178560,4,1
79,64,102,0,3541576,0.421,0.407,10,-7.445,1,0,0,139.028,285120,3,0
78,14,94,0,9933609,0.674,0.428,7,-9.504,1,0,0,84.878,190185,4,0
78,154,163,0,20128769,0.613,0.622,1,-5.794,0,0,0,80.003,231240,4,0
78,92,94,0,3464600,0.457,0.757,1,-5.177,1,0,0,102.961,266600,4,0
78,72,68,1,67857271,0.781,0.853,1,-3.68,0,0,0,110.049,250189,4,1
78,49,118,0,7646419,0.602,0.923,5,-3.763,1,0,0,136.01,216013,4,1
77,16,68,1,10619609,0.664,0.447,6,-7.272,0,0,0,83.138,234215,4,1
77,64,120,0,25922667,0.432,0.725,7,-4.862,1,0,0,128.902,228879,4,0
77,64,120,0,14799769,0.674,0.628,2,-7.079,1,0,0,103.998,247907,4,1
77,64,120,1,3979800,0.772,0.685,5,-6.849,1,0,0,130.033,283400,4,1
77,154,163,0,70367974,0.622,0.469,3,-6.798,0,0,0,77.019,219720,4,1
77,64,120,0,24516089,0.504,0.785,8,-4.802,1,0,0,173.968,210840,4,1
76,64,96,0,9899665,0.673,0.758,7,-3.632,1,0,0,135.956,229507,4,1
76,59,68,1,19584571,0.667,0.608,1,-7.054,1,0,0,99.992,241160,4,0
76,34,120,0,30139275,0.652,0.877,1,-2.986,1,0,0,118.491,200107,4,0
76,14,94,0,9933609,0.69,0.578,6,-7.436,1,0,0,99.961,193059,4,0
75,48,120,0,70765340,0.602,0.843,0,-4.831,1,0,0,128.003,227987,4,1
74,80,68,1,12004031,0.853,0.693,1,-6.87,1,0,0,95.967,233787,4,1
74,92,102,0,3145818,0.479,0.545,7,-7.346,1,0,0,74.897,252733,4,0
74,58,30,0,5908616,0.509,0.781,8,-3.48,1,0,0,128.0,271427,4,0
74,92,120,0,5065508,0.685,0.466,0,-9.074,1,0,0,79.936,163133,4,0
74,134,101,0,5304180,0.679,0.715,9,-6.383,1,0,0,127.435,214148,4,1
74,139,140,0,46525355,0.505,0.71,3,-3.015,1,0,0,89.938,175200,4,0
73,22,120,0,53901957,0.621,0.31,9,-10.164,0,0,0,111.893,240707,4,0
73,122,97,0,2113745,0.826,0.436,1,-9.583,1,1,0,119.051,259093,4,0
73,51,136,1,19599435,0.766,0.809,1,-6.123,1,0,0,130.127,188013,4,0
73,87,101,0,9890506,0.558,0.924,9,-4.341,0,0,0,151.99,186827,4,1
72,64,120,0,41035018,0.546,0.787,7,-4.1,0,0,0,79.979,231987,4,1
72,49,118,0,7646419,0.61,0.893,9,-3.681,1,0,0,104.031,296520,4,1
72,64,43,0,23266323,0.573,0.929,8,-3.942,0,0,0,127.934,212560,4,1
72,64,120,0,25922667,0.554,0.772,7,-4.821,0,0,0,179.984,223546,4,0
71,14,120,0,22038678,0.572,0.81,1,-5.791,0,0,0,126.052,214912,4,0
71,44,17,0,73357492,0.777,0.414,6,-7.44,0,0,0,100.002,227880,4,0
70,92,102,0,1054550,0.606,0.826,0,-6.04,1,0,0,121.04,210173,4,0
70,64,43,0,11765673,0.555,0.772,1,-5.007,1,0,0,86.921,231213,4,0
70,64,43,0,23266323,0.695,0.869,8,-5.066,1,0,0,124.989,234507,4,1
69,64,120,1,14799769,0.457,0.823,9,-4.76,1,0,0,192.205,230733,4,1
69,64,120,0,1319951,0.715,0.872,2,-3.835,1,0,0,93.043,200947,4,1
69,16,60,0,7718953,0.563,0.902,1,-4.586,0,0,0,171.999,227907,4,1
69,49,30,1,695697,0.711,0.906,8,-2.671,1,0,0,125.916,157153,4,1
69,154,163,0,70367974,0.661,0.729,7,-6.561,1,0,0,103.987,232120,4,1
68,64,43,0,22682798,0.509,0.79,6,-3.782,0,0,0,127.946,208316,4,1
68,64,120,1,12056889,0.629,0.824,9,-6.53,1,0,0,128.01,247960,4,1
68,83,51,0,9276705,0.832,0.659,10,-7.828,0,0,0,100.163,353893,4,1
68,138,149,0,6454702,0.478,0.758,1,-5.4,1,0,0,131.109,276720,4,0
67,64,43,0,8809849,0.693,0.822,4,-5.441,0,0,0,126.035,223800,4,1
67,79,43,0,4225784,0.551,0.833,8,-5.217,1,0,0,129.885,204360,5,0
67,48,20,1,9677454,0.482,0.873,0,-3.145,1,0,0,165.084,214320,4,1
66,2,17,0,5775900,0.532,0.795,1,-3.979,1,0,0,143.837,199267,4,1
66,64,120,0,88885727,0.645,0.878,5,-3.208,0,0,0,82.324,227027,4,1
66,64,43,0,23266323,0.725,0.874,0,-3.715,0,0,0,127.985,247933,4,1
66,64,120,0,3979800,0.797,0.608,6,-6.096,0,0,0,127.999,279507,4,0
66,64,163,0,697068,0.495,0.894,2,-4.814,0,0,0,126.03,239894,4,0
66,44,17,1,73357492,0.793,0.524,8,-7.827,1,0,0,86.325,174133,4,1
65,34,120,0,30139275,0.489,0.867,4,-3.121,0,0,0,162.131,157293,4,0
65,116,120,0,2832722,0.488,0.487,4,-6.371,1,0,0,77.278,230267,4,0
65,64,120,1,12741011,0.795,0.596,11,-3.799,0,0,0,101.985,326280,4,0
65,82,44,0,954241,0.485,0.724,9,-4.633,0,0,0,128.045,221273,4,0
65,64,43,1,11768818,0.76,0.652,6,-7.321,1,0,0,100.315,177685,4,1
65,72,68,1,67857271,0.739,0.872,11,-4.059,0,0,0,95.084,238746,4,1
65,64,96,0,9899665,0.722,0.958,4,-3.617,1,0,0,127.008,206120,4,1
64,154,163,0,70367974,0.624,0.458,6,-6.755,1,0,0,80.016,245413,4,0
64,64,70,0,6081278,0.577,0.576,2,-6.299,1,0,0,133.973,234040,4,0
63,57,163,0,156910,0.703,0.867,6,-4.292,1,0,0,128.008,213708,4,1
63,137,101,0,6449402,0.591,0.94,11,-4.341,1,0,0,100.043,224640,4,1
62,80,68,1,8234325,0.676,0.534,2,-6.901,0,0,0,145.082,338413,4,0
62,64,120,0,2610648,0.688,0.473,8,-9.059,1,0,0,84.958,318525,4,0
62,154,163,0,39991348,0.657,0.679,2,-5.511,1,0,0,120.007,225307,4,0
61,64,135,0,18930345,0.654,0.731,10,-4.767,0,0,0,104.002,213200,4,1
61,97,68,1,4136234,0.807,0.702,6,-6.594,0,0,0,114.038,238827,4,0
61,64,41,0,15757163,0.593,0.914,1,-5.351,1,0,0,128.015,176120,4,0
61,64,43,0,23266323,0.665,0.886,9,-4.175,0,0,0,128.062,240347,4,1
60,134,101,0,5304180,0.67,0.829,5,-7.2,0,0,0,125.01,214206,4,0
59,64,43,0,11768818,0.561,0.836,9,-3.939,1,0,0,127.923,226987,4,1
59,64,35,0,687919,0.67,0.848,0,-5.103,0,0,0,124.031,174122,4,0
59,64,102,0,3541576,0.439,0.489,8,-6.286,1,0,0,143.808,250707,4,0
59,31,30,0,25719572,0.691,0.921,8,-1.702,0,0,0,130.072,201000,4,1
58,64,120,0,3290579,0.512,0.828,11,-4.672,0,0,0,124.021,206373,4,0
58,64,120,0,25922667,0.69,0.636,9,-6.028,0,0,0,96.0,204285,4,1
57,60,27,0,5164463,0.457,0.948,10,-3.364,1,0,0,148.0,208960,4,1
57,85,94,1,1349809,0.45,0.677,1,-6.428,1,0,0,174.027,191294,4,0
77,153,120,0,15265256,0.664,0.705,1,-4.972,0,0,0,122.017,257840,4,0
86,34,120,0,30139275,0.672,0.52,8,-7.747,1,0,0,120.001,226600,4,0
85,154,156,0,22131598,0.677,0.485,5,-5.795,1,0,0,82.001,239317,4,0
84,154,156,0,110635382,0.614,0.379,4,-10.48,1,0,0,107.989,258987,4,0
84,141,103,0,6427022,0.422,0.264,8,-7.064,1,0,0,119.93,269560,4,0
83,154,163,0,39991348,0.742,0.713,1,-5.522,0,0,0,120.032,189960,4,1
83,152,120,0,42767408,0.545,0.675,6,-6.474,1,0,0,124.97,267867,4,0
83,154,156,0,22131598,0.418,0.42,0,-6.444,1,0,0,84.094,172724,4,0
82,36,30,0,1159560,0.566,0.885,8,-4.528,1,0,0,90.99,232893,4,0
63,153,120,0,15265256,0.719,0.935,7,-3.752,1,0,0,120.022,224227,4,1
82,34,120,0,30139275,0.6,0.663,3,-5.802,1,0,0,121.07,245493,4,0
80,64,96,0,9899665,0.581,0.963,11,-4.087,1,0,0,129.992,204160,4,1
82,154,156,0,110635382,0.781,0.445,2,-6.061,1,0,0,78.998,281560,4,1
80,64,43,0,23266323,0.596,0.856,4,-3.556,0,0,0,127.949,222533,4,1
80,64,120,0,1023317,0.72,0.791,1,-4.689,1,0,0,102.071,175427,4,1
80,154,163,1,39991348,0.748,0.788,1,-7.055,1,0,0,120.076,235493,4,1
79,106,120,0,4149350,0.647,0.822,5,-4.662,0,0,0,160.019,232720,4,1
79,162,163,0,1304153,0.773,0.758,1,-4.993,1,0,0,144.033,224840,4,1
79,92,120,0,2790729,0.484,0.731,1,-6.694,1,0,0,101.654,204280,4,1
79,64,120,0,25922667,0.647,0.585,6,-6.123,1,0,0,131.934,215672,4,0
80,154,163,0,39991348,0.279,0.742,4,-6.46,0,0,0,189.868,231013,4,0
79,34,120,0,30139275,0.536,0.768,10,-5.948,0,0,0,77.217,228133,4,1
78,64,120,0,88885727,0.472,0.714,1,-4.389,0,0,0,98.992,236133,4,0
78,92,105,0,3978584,0.717,0.455,5,-8.303,1,0,0,127.812,200733,4,0
77,112,97,0,1481887,0.673,0.902,2,-2.392,1,0,0,100.012,194240,4,1
77,64,120,0,11002846,0.706,0.786,0,-3.417,0,0,0,150.028,199387,4,1
77,64,43,0,22682798,0.545,0.78,7,-4.867,0,0,0,125.014,255093,4,0
77,64,120,0,745673,0.545,0.783,5,-4.261,0,0,0,174.084,193733,4,1
76,77,154,0,324745,0.829,0.51,5,-9.334,0,0,0,119.994,208133,4,0
76,64,120,0,88885727,0.687,0.702,7,-5.324,0,0,0,129.956,214840,4,0
76,64,43,0,23266323,0.414,0.857,0,-4.078,0,0,0,128.024,212960,4,0
76,14,94,0,9933609,0.69,0.578,6,-7.436,1,0,0,99.961,193059,4,0
75,156,163,0,510434,0.729,0.675,8,-6.003,1,0,0,119.968,245867,4,1
75,97,68,1,4435967,0.825,0.575,11,-4.87,1,0,0,153.954,299960,4,1
75,64,90,0,13186190,0.699,0.529,2,-7.548,1,0,0,119.987,206167,4,0
75,108,146,0,415624,0.543,0.485,8,-6.85,1,0,0,136.961,223840,4,0
75,64,120,0,88885727,0.66,0.805,1,-5.352,0,0,0,103.008,193920,4,1
74,112,120,0,2709490,0.439,0.153,1,-8.95,1,0,0,116.76,287693,3,0
74,154,163,0,70367974,0.647,0.785,7,-5.414,1,0,0,160.015,219200,4,1
74,141,120,0,1145419,0.5,0.292,0,-8.554,1,0,0,145.879,185200,4,0
73,64,70,1,13097789,0.807,0.887,9,-3.726,1,0,0,134.052,187920,4,1
73,64,43,0,23266323,0.544,0.915,8,-3.405,1,0,0,126.094,184280,4,1
73,64,135,1,18930345,0.841,0.522,10,-5.963,0,0,0,99.059,264947,4,1
73,50,30,0,7784726,0.49,0.885,3,-4.121,1,0,0,166.996,245467,4,1
73,112,127,0,595340,0.719,0.671,8,-6.279,1,0,0,130.027,237627,4,1
72,93,54,0,242990,0.763,0.875,9,-5.797,0,0,0,123.013,189413,4,1
72,101,163,0,1755765,0.885,0.581,11,-8.813,1,0,0,114.016,313684,4,1
